Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,11-06,Miami Heat,Los Angeles Lakers,222.5,1.5,-126,108,215,1,3,2,0.7936507936507936,0.9259259259259258,1.26,1.08,Monday,108.0,107.0,16912.0,,
0,11-06,New York Knicks,Los Angeles Clippers,223.0,1.0,-116,-102,208,14,3,5,0.8620689655172414,0.9803921568627452,1.16,1.02,Monday,111.0,97.0,16912.0,,
0,11-06,Brooklyn Nets,Milwaukee Bucks,232.5,-4.5,158,-225,254,-4,2,3,0.6329113924050632,0.4444444444444444,1.58,2.25,Monday,125.0,129.0,16912.0,,
0,11-06,Houston Rockets,Sacramento Kings,213.5,2.5,-164,128,219,25,2,2,0.6097560975609756,0.78125,1.64,1.28,Monday,122.0,97.0,16912.0,,
0,11-06,Oklahoma City Thunder,Atlanta Hawks,238.5,3.5,-148,116,243,9,3,2,0.6756756756756757,0.8620689655172414,1.48,1.16,Monday,126.0,117.0,16912.0,,
0,11-06,Chicago Bulls,Utah Jazz,234.5,6.5,-225,172,243,17,2,2,0.4444444444444444,0.5813953488372093,2.25,1.72,Monday,130.0,113.0,16912.0,,
0,11-06,Minnesota Timberwolves,Boston Celtics,217.5,-2.5,-113,-113,223,5,2,2,0.8849557522123894,0.8849557522123894,1.13,1.13,Monday,114.0,109.0,16912.0,OT,
0,11-06,Denver Nuggets,New Orleans Pelicans,229.5,-3.5,164,-215,250,18,2,2,0.6097560975609756,0.4651162790697674,1.64,2.15,Monday,134.0,116.0,16912.0,,
0,11-08,Indiana Pacers,Utah Jazz,243.0,6.0,-240,198,252,16,2,2,0.4166666666666667,0.5050505050505051,2.4,1.98,Wednesday,134.0,118.0,16912.0,,
0,11-08,Philadelphia 76ers,Boston Celtics,229.5,-2.5,110,-130,209,3,2,2,0.9090909090909092,0.7692307692307692,1.1,1.3,Wednesday,106.0,103.0,16912.0,,
0,11-08,Charlotte Hornets,Washington Wizards,239.0,2.0,-130,110,248,-16,3,2,0.7692307692307692,0.9090909090909092,1.3,1.1,Wednesday,116.0,132.0,16912.0,,
0,11-08,New York Knicks,San Antonio Spurs,223.5,9.0,-390,310,231,21,2,2,0.2564102564102564,0.3225806451612903,3.9,3.1,Wednesday,126.0,105.0,16912.0,,
0,11-08,Brooklyn Nets,Los Angeles Clippers,231.5,-5.5,180,-215,193,7,2,2,0.5555555555555556,0.4651162790697674,1.7999999999999998,2.15,Wednesday,100.0,93.0,16912.0,,
0,11-08,Minnesota Timberwolves,New Orleans Pelicans,216.0,9.5,-420,330,223,21,2,2,0.238095238095238,0.303030303030303,4.2,3.3,Wednesday,122.0,101.0,16912.0,,
