date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2023-04-07T19:00:00,Friday,Washington Wizards,114,Miami Heat,108,20011,,
2023-04-07T19:00:00,Friday,Charlotte Hornets,109,Houston Rockets,112,20011,,
2023-04-07T19:30:00,Friday,Atlanta Hawks,131,Philadelphia 76ers,136,20011,OT,
2023-04-07T19:30:00,Friday,Boston Celtics,121,Toronto Raptors,102,20011,,
2023-04-07T19:30:00,Friday,Brooklyn Nets,101,Orlando Magic,84,20011,,
2023-04-07T20:00:00,Friday,Milwaukee Bucks,114,Memphis Grizzlies,137,20011,,
2023-04-07T20:00:00,Friday,New Orleans Pelicans,113,New York Knicks,105,20011,,
2023-04-07T20:30:00,Friday,Dallas Mavericks,112,Chicago Bulls,115,20011,,
2023-04-07T22:00:00,Friday,Sacramento Kings,97,Golden State Warriors,119,20011,,
2023-04-07T22:30:00,Friday,Los Angeles Lakers,121,Phoenix Suns,107,20011,,
2023-04-08T15:30:00,Saturday,Utah Jazz,118,Denver Nuggets,114,20011,,
2023-04-08T16:00:00,Saturday,San Antonio Spurs,131,Minnesota Timberwolves,151,20011,,
2023-04-08T16:00:00,Saturday,Los Angeles Clippers,136,Portland Trail Blazers,125,20011,,
2023-04-09T13:00:00,Sunday,Boston Celtics,120,Atlanta Hawks,114,20011,,
2023-04-09T13:00:00,Sunday,Brooklyn Nets,105,Philadelphia 76ers,134,20011,,
2023-04-09T13:00:00,Sunday,Chicago Bulls,103,Detroit Pistons,81,20011,,
2023-04-09T13:00:00,Sunday,Cleveland Cavaliers,95,Charlotte Hornets,106,20011,,
2023-04-09T13:00:00,Sunday,Miami Heat,123,Orlando Magic,110,20011,,
2023-04-09T13:00:00,Sunday,New York Knicks,136,Indiana Pacers,141,20011,,
2023-04-09T13:00:00,Sunday,Toronto Raptors,121,Milwaukee Bucks,105,20011,,
2023-04-09T13:00:00,Sunday,Washington Wizards,109,Houston Rockets,114,20011,,
2023-04-09T15:30:00,Sunday,Denver Nuggets,109,Sacramento Kings,95,20011,,
2023-04-09T15:30:00,Sunday,Portland Trail Blazers,101,Golden State Warriors,157,20011,,
2023-04-09T15:30:00,Sunday,Phoenix Suns,114,Los Angeles Clippers,119,20011,,
2023-04-09T15:30:00,Sunday,Oklahoma City Thunder,115,Memphis Grizzlies,100,20011,,
2023-04-09T15:30:00,Sunday,Dallas Mavericks,117,San Antonio Spurs,138,20011,,
2023-04-09T15:30:00,Sunday,Los Angeles Lakers,128,Utah Jazz,117,20011,,
2023-04-09T15:30:00,Sunday,Minnesota Timberwolves,113,New Orleans Pelicans,108,20011,,
2023-04-11T19:30:00,Tuesday,Miami Heat,105,Atlanta Hawks,116,20011,,Play-In Game
2023-04-11T22:00:00,Tuesday,Los Angeles Lakers,108,Minnesota Timberwolves,102,20011,OT,Play-In Game
2023-04-12T19:00:00,Wednesday,Toronto Raptors,105,Chicago Bulls,109,20011,,Play-In Game
2023-04-12T21:30:00,Wednesday,New Orleans Pelicans,118,Oklahoma City Thunder,123,20011,,Play-In Game
2023-04-14T19:00:00,Friday,Miami Heat,102,Chicago Bulls,91,20011,,Play-In Game
2023-04-14T21:30:00,Friday,Minnesota Timberwolves,120,Oklahoma City Thunder,95,20011,,Play-In Game
2023-04-15T13:00:00,Saturday,Philadelphia 76ers,121,Brooklyn Nets,101,20011,,
2023-04-15T15:30:00,Saturday,Boston Celtics,112,Atlanta Hawks,99,20011,,
2023-04-15T18:00:00,Saturday,Cleveland Cavaliers,97,New York Knicks,101,20011,,
2023-04-15T20:30:00,Saturday,Sacramento Kings,126,Golden State Warriors,123,20011,,
2023-04-16T15:00:00,Sunday,Memphis Grizzlies,112,Los Angeles Lakers,128,20011,,
2023-04-16T17:30:00,Sunday,Milwaukee Bucks,117,Miami Heat,130,20011,,
2023-04-16T20:00:00,Sunday,Phoenix Suns,110,Los Angeles Clippers,115,20011,,
2023-04-16T22:30:00,Sunday,Denver Nuggets,109,Minnesota Timberwolves,80,20011,,
2023-04-17T19:30:00,Monday,Philadelphia 76ers,96,Brooklyn Nets,84,20011,,
2023-04-17T22:00:00,Monday,Sacramento Kings,114,Golden State Warriors,106,20011,,
2023-04-18T19:00:00,Tuesday,Boston Celtics,119,Atlanta Hawks,106,20011,,
2023-04-18T19:30:00,Tuesday,Cleveland Cavaliers,107,New York Knicks,90,20011,,
2023-04-18T22:00:00,Tuesday,Phoenix Suns,123,Los Angeles Clippers,109,20011,,
2023-04-19T19:30:00,Wednesday,Memphis Grizzlies,103,Los Angeles Lakers,93,20011,,
2023-04-19T21:00:00,Wednesday,Milwaukee Bucks,138,Miami Heat,122,20011,,
2023-04-19T22:00:00,Wednesday,Denver Nuggets,122,Minnesota Timberwolves,113,20011,,
2023-04-20T19:30:00,Thursday,Brooklyn Nets,97,Philadelphia 76ers,102,20011,,
2023-04-20T22:00:00,Thursday,Golden State Warriors,114,Sacramento Kings,97,20011,,
2023-04-20T22:30:00,Thursday,Los Angeles Clippers,124,Phoenix Suns,129,20011,,
2023-04-21T19:00:00,Friday,Atlanta Hawks,130,Boston Celtics,122,20011,,
2023-04-21T20:30:00,Friday,New York Knicks,99,Cleveland Cavaliers,79,20011,,
2023-04-21T21:30:00,Friday,Minnesota Timberwolves,111,Denver Nuggets,120,20011,,
2023-04-22T13:00:00,Saturday,Brooklyn Nets,88,Philadelphia 76ers,96,20011,,
2023-04-22T15:30:00,Saturday,Los Angeles Clippers,100,Phoenix Suns,112,20011,,
2023-04-22T19:30:00,Saturday,Miami Heat,121,Milwaukee Bucks,99,20011,,
2023-04-22T22:00:00,Saturday,Los Angeles Lakers,111,Memphis Grizzlies,101,20011,,
2023-04-23T13:00:00,Sunday,New York Knicks,102,Cleveland Cavaliers,93,20011,,
2023-04-23T15:30:00,Sunday,Golden State Warriors,126,Sacramento Kings,125,20011,,
2023-04-23T19:00:00,Sunday,Atlanta Hawks,121,Boston Celtics,129,20011,,
2023-04-23T21:30:00,Sunday,Minnesota Timberwolves,114,Denver Nuggets,108,20011,OT,
2023-04-24T19:30:00,Monday,Miami Heat,119,Milwaukee Bucks,114,20011,,
2023-04-24T22:00:00,Monday,Los Angeles Lakers,117,Memphis Grizzlies,111,20011,OT,
2023-04-25T19:30:00,Tuesday,Boston Celtics,117,Atlanta Hawks,119,20011,,
2023-04-25T21:00:00,Tuesday,Denver Nuggets,112,Minnesota Timberwolves,109,20011,,
2023-04-25T22:00:00,Tuesday,Phoenix Suns,136,Los Angeles Clippers,130,20011,,
2023-04-26T19:00:00,Wednesday,Cleveland Cavaliers,95,New York Knicks,106,20011,,
2023-04-26T19:30:00,Wednesday,Memphis Grizzlies,116,Los Angeles Lakers,99,20011,,
2023-04-26T21:30:00,Wednesday,Milwaukee Bucks,126,Miami Heat,128,20011,OT,
2023-04-26T22:00:00,Wednesday,Sacramento Kings,116,Golden State Warriors,123,20011,,
2023-04-27T20:30:00,Thursday,Atlanta Hawks,120,Boston Celtics,128,20011,,
2023-04-28T20:00:00,Friday,Golden State Warriors,99,Sacramento Kings,118,20011,,
2023-04-28T22:30:00,Friday,Los Angeles Lakers,125,Memphis Grizzlies,85,20011,,
2023-04-29T20:30:00,Saturday,Denver Nuggets,125,Phoenix Suns,107,20011,,
2023-04-30T13:00:00,Sunday,New York Knicks,101,Miami Heat,108,20011,,
2023-04-30T15:30:00,Sunday,Sacramento Kings,100,Golden State Warriors,120,20011,,
2023-05-01T19:30:00,Monday,Boston Celtics,115,Philadelphia 76ers,119,19156,,
2023-05-01T22:00:00,Monday,Denver Nuggets,97,Phoenix Suns,87,19156,,
2023-05-02T19:30:00,Tuesday,New York Knicks,111,Miami Heat,105,19156,,
2023-05-02T22:00:00,Tuesday,Golden State Warriors,112,Los Angeles Lakers,117,19156,,
2023-05-03T20:00:00,Wednesday,Boston Celtics,121,Philadelphia 76ers,87,19156,,
2023-05-04T21:00:00,Thursday,Golden State Warriors,127,Los Angeles Lakers,100,19156,,
2023-05-05T19:30:00,Friday,Philadelphia 76ers,102,Boston Celtics,114,19156,,
2023-05-05T22:00:00,Friday,Phoenix Suns,121,Denver Nuggets,114,19156,,
2023-05-06T15:30:00,Saturday,Miami Heat,105,New York Knicks,86,19156,,
2023-05-06T20:30:00,Saturday,Los Angeles Lakers,127,Golden State Warriors,97,19156,,
2023-05-07T15:30:00,Sunday,Philadelphia 76ers,116,Boston Celtics,115,19156,OT,
2023-05-07T20:00:00,Sunday,Phoenix Suns,129,Denver Nuggets,124,19156,,
2023-05-08T19:30:00,Monday,Miami Heat,109,New York Knicks,101,19156,,
2023-05-08T22:00:00,Monday,Los Angeles Lakers,104,Golden State Warriors,101,19156,,
2023-05-09T19:30:00,Tuesday,Boston Celtics,103,Philadelphia 76ers,115,19156,,
2023-05-09T22:00:00,Tuesday,Denver Nuggets,118,Phoenix Suns,102,19156,,
2023-05-10T19:30:00,Wednesday,New York Knicks,112,Miami Heat,103,19156,,
2023-05-10T22:00:00,Wednesday,Golden State Warriors,121,Los Angeles Lakers,106,19156,,
2023-05-11T19:30:00,Thursday,Philadelphia 76ers,86,Boston Celtics,95,19156,,
2023-05-11T22:00:00,Thursday,Phoenix Suns,100,Denver Nuggets,125,19156,,
2023-05-12T19:30:00,Friday,Miami Heat,96,New York Knicks,92,19156,,
2023-05-12T22:00:00,Friday,Los Angeles Lakers,122,Golden State Warriors,101,19156,,
2023-05-14T15:30:00,Sunday,Boston Celtics,112,Philadelphia 76ers,88,19156,,
2023-05-16T20:30:00,Tuesday,Denver Nuggets,132,Los Angeles Lakers,126,19156,,
2023-05-17T20:30:00,Wednesday,Boston Celtics,116,Miami Heat,123,19156,,
2023-05-18T20:30:00,Thursday,Denver Nuggets,108,Los Angeles Lakers,103,19156,,
2023-05-19T20:30:00,Friday,Boston Celtics,105,Miami Heat,111,19156,,
2023-05-20T20:30:00,Saturday,Los Angeles Lakers,108,Denver Nuggets,119,19156,,
2023-05-21T20:30:00,Sunday,Miami Heat,128,Boston Celtics,102,19156,,
2023-05-22T20:30:00,Monday,Los Angeles Lakers,111,Denver Nuggets,113,19156,,
2023-05-23T20:30:00,Tuesday,Miami Heat,99,Boston Celtics,116,19156,,
2023-05-25T20:30:00,Thursday,Boston Celtics,110,Miami Heat,97,19156,,
2023-05-27T20:30:00,Saturday,Miami Heat,103,Boston Celtics,104,19156,,
2023-05-29T20:30:00,Monday,Boston Celtics,84,Miami Heat,103,19156,,
2023-06-01T20:30:00,Thursday,Denver Nuggets,104,Miami Heat,93,19528,,
2023-06-04T20:00:00,Sunday,Denver Nuggets,108,Miami Heat,111,19528,,
2023-06-07T20:30:00,Wednesday,Miami Heat,94,Denver Nuggets,109,19528,,
2023-06-09T20:30:00,Friday,Miami Heat,95,Denver Nuggets,108,19528,,
2023-06-12T20:30:00,Monday,Denver Nuggets,94,Miami Heat,89,19528,,
